text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,is_single_sentence
Nieprawdopodobną pracę wykonują niezależni rosyjscy dziennikarze.,,78,3.6,1.2,1.0,1.0,1.2,4.0,3.8,2.4,0.0,0.65,0.0499999999999999,0.0,0.0,0.0499999999999999,0.75,0.7,0.35,True
Czas najwyższy byśmy uwierzyli w zwycięstwo tak samo mocno jak Ukraina.,,78,2.6,2.0,1.2,1.0,1.8,4.2,3.2,3.0,0.0,0.4,0.25,0.0499999999999999,0.0,0.2,0.8,0.55,0.5,True
użytkownicy Nie burze.,twitter,78,1.4,1.4,1.6,1.4,1.4,1.6,3.0,1.0,1.0,0.0999999999999999,0.0999999999999999,0.15,0.0999999999999999,0.0999999999999999,0.15,0.5,0.0,True
To obecne władze naruszają porządek konstytucyjny i unijne traktaty prześladując sędziów.,,78,1.0,2.0,3.6,1.8,2.0,1.2,1.6,2.8,1.0,0.0,0.25,0.65,0.2,0.25,0.0499999999999999,0.15,0.4499999999999999,True
"I taka rzeczywistość może niedługo nastąpić, co oczywiście uderzy w gospodarkę.",,78,1.0,3.2,2.2,1.8,4.0,1.0,2.0,3.0,1.0,0.0,0.55,0.3,0.2,0.75,0.0,0.25,0.5,True
"Poza tym, Amazonki budują zwyczajne, międzyludzkie relacje – aby żadna z kobiet nie czuła się wykluczona.",,78,4.0,1.0,1.0,1.0,1.0,3.6,4.2,2.4,0.0,0.75,0.0,0.0,0.0,0.0,0.65,0.8,0.35,True
Rafał Trzaskowski ma jechać do Waszyngtonu by składać sprawozdanie w Kongresie.,,78,1.8,1.4,1.4,1.4,1.4,2.4,3.2,1.6,0.0,0.2,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.35,0.55,0.15,True
No to na zakończenie wakacji jeszcze -a jakże- NY… odnośnik ,twitter,78,4.4,1.2,1.0,1.0,1.0,2.4,4.2,2.4,1.0,0.8500000000000001,0.0499999999999999,0.0,0.0,0.0,0.35,0.8,0.35,True
Czas zakończyć ideologiczną wojnę.,,78,1.8,1.4,2.6,1.6,1.8,1.6,2.6,2.8,0.0,0.2,0.0999999999999999,0.4,0.15,0.2,0.15,0.4,0.4499999999999999,True
"PAD mówi w USA, że zaproszenie dla niego na spotkanie z Donaldem Trumpem, to też zaproszenie dla Unii Europejskiej.",twitter,78,1.6,1.6,1.4,1.6,1.4,1.4,3.0,1.6,0.0,0.15,0.15,0.0999999999999999,0.15,0.0999999999999999,0.0999999999999999,0.5,0.15,True
Masz wyprany mózg.,youtube,78,1.0,1.8,4.8,2.6,1.2,1.0,1.4,4.0,1.0,0.0,0.2,0.95,0.4,0.0499999999999999,0.0,0.0999999999999999,0.75,True
"Tę stację, wraz z pozostałymi, należy sprzedać!",,78,1.0,1.2,4.0,1.8,1.2,1.2,1.8,3.8,1.0,0.0,0.0499999999999999,0.75,0.2,0.0499999999999999,0.0499999999999999,0.2,0.7,True
Niemieckie ministerstwa jednak nie chcą dłużej korzystać z atomu odnośnik ,twitter,78,1.2,1.2,1.4,1.6,1.2,1.4,2.4,2.0,1.0,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.15,0.0499999999999999,0.0999999999999999,0.35,0.25,True
Uzyskaj bezpłatny dostęp do Gazeta Wyborcza oraz wysokieobcasy i korzystaj z najświeższych informacji przez 3 miesiące.,,78,2.2,1.0,1.0,1.0,1.0,2.0,3.6,1.6,0.0,0.3,0.0,0.0,0.0,0.0,0.25,0.65,0.15,True
"Pomimo znacznego rozrostu miast i industrializacji zaszłej w minionych dekadach, wciąż są wszędzie wokół nas.",,78,1.6,2.2,1.4,1.4,1.8,1.0,2.8,2.0,1.0,0.15,0.3,0.0999999999999999,0.0999999999999999,0.2,0.0,0.4499999999999999,0.25,True
użytkownicy I uśmiech u lewaka wygasł :),twitter,78,2.2,1.4,3.6,2.8,1.0,2.4,2.2,3.2,5.0,0.3,0.0999999999999999,0.65,0.4499999999999999,0.0,0.35,0.3,0.55,True
"Komisja Europejska podczas rozprawy w Luksemburgu podtrzymała we wtorek zarzuty, zawarte w skardze do Trybunału Sprawiedliwości UE, uznając, że zmiany w ustawie dotyczącej Sądu Najwyższego w Polsce były sprzeczne z unijnym prawem.",,78,1.6,1.8,1.8,1.6,1.2,1.2,2.2,2.0,0.0,0.15,0.2,0.2,0.15,0.0499999999999999,0.0499999999999999,0.3,0.25,True
Nieoficjalnie: wojska rosyjskie i białoruskie mają już zmierzać do Kazachstanu.,,78,1.0,2.4,1.6,1.4,3.4,1.0,2.0,3.0,0.0,0.0,0.35,0.15,0.0999999999999999,0.6,0.0,0.25,0.5,True
"Od marca najniższa emerytura wzrośnie do 1250,88 zł brutto",twitter,78,2.2,1.0,1.0,1.0,1.0,1.2,3.4,1.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0499999999999999,0.6,0.2,True
Europejski Trybunał Praw Człowieka w Strasburgu po raz pierwszy oceni działalność Krajowego Ośrodka Zapobiegania Zachowaniom Dyssocjalnym w Gostyninie.  odnośnik ,twitter,78,2.0,1.2,1.0,1.0,1.2,1.8,3.2,1.8,0.0,0.25,0.0499999999999999,0.0,0.0,0.0499999999999999,0.2,0.55,0.2,True
Premia roczna w Biedronce: 55 tys. pracowników dostanie 2800 zł nagrody przed Wielkanocą,twitter,78,3.4,1.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,0.6,0.0,0.0,0.0,0.0,0.25,0.75,0.25,True
"użytkownicy Nie, raczej nie tym razem.",twitter,78,1.0,1.8,1.2,1.2,1.4,1.0,3.0,1.2,1.0,0.0,0.2,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.0,0.5,0.0499999999999999,True
użytkownicy zdenerwują JK i dopiero się zacznie ruszy z Żoliborza na Pałac Prezydencki z młodzieżówką PiS i obali duet PAD PMM,twitter,78,1.0,1.4,3.4,2.0,1.8,1.8,2.0,3.4,2.0,0.0,0.0999999999999999,0.6,0.25,0.2,0.2,0.25,0.6,True
Święta Narodowe: 20 wrześniaFederalna Demokratyczna Republika NepaluŚwięto Konstytucji /28 maja (Dzień Republiki) 21 wrześniaRepublika ArmeniiŚwięto Odzyskania Niepodległości (1991),twitter,78,2.0,1.2,1.0,1.0,1.0,2.0,3.4,1.4,0.0,0.25,0.0499999999999999,0.0,0.0,0.0,0.25,0.6,0.0999999999999999,True
Zarzut: usiłowanie zabójstwa Baby Jagi.,,78,2.4,1.4,1.8,1.6,1.4,1.6,3.0,3.0,5.0,0.35,0.0999999999999999,0.2,0.15,0.0999999999999999,0.15,0.5,0.5,True
PGE Polska Grupa Energetyczna została sponsorem tytularnym Dywizji Mistrzowskiej Polskiej Ligi Esportowej.,twitter,78,3.4,1.0,1.0,1.0,1.0,3.0,4.0,2.2,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.75,0.3,True
"Sprawiedliwe podatki powinny być niskie dla cieżko pracujących ludzi, którzy z trudem wiążą koniec z końcem - dla nauczycieli, pielęgniarek, sprzedawców.",,78,1.8,2.4,2.6,1.2,1.2,1.8,3.2,2.8,0.0,0.2,0.35,0.4,0.0499999999999999,0.0499999999999999,0.2,0.55,0.4499999999999999,True
"Albo Pani się myli(kłamie), albo Pan Prezydent nie wie, że w Polsce jest tak dobrze i obiecuje, że będzie dopiero w 2025 i nie ma co manipulować kilometrami sieci w projektach, „które kończą się w tym roku”,tylko odpowiedzieć, ile jest skończonych odnośnik ",twitter,78,1.0,2.2,3.6,2.8,1.2,1.2,1.6,3.6,3.0,0.0,0.3,0.65,0.4499999999999999,0.0499999999999999,0.0499999999999999,0.15,0.65,True
"użytkownicy ciekawe, kiedy traktor przekażą na Caritas",twitter,78,1.4,2.2,2.8,2.6,1.2,1.4,2.6,3.0,5.0,0.0999999999999999,0.3,0.4499999999999999,0.4,0.0499999999999999,0.0999999999999999,0.4,0.5,True
"Gdyby nie Jurek, sąsiad, pewnie już by mnie tutaj nie było.",,78,3.4,2.2,1.0,1.0,1.6,3.0,3.8,2.6,0.0,0.6,0.3,0.0,0.0,0.15,0.5,0.7,0.4,True
"Pierwszym krajem, który wprowadził pełny, komercyjny dostęp do sieci 5G była Korea Południowa, na początku 2019 r.",twitter,78,1.6,1.0,1.0,1.0,1.2,2.0,3.6,1.6,0.0,0.15,0.0,0.0,0.0,0.0499999999999999,0.25,0.65,0.15,True
"Nie mogą walczyć z żywiołem, który wygnał z domów już ok. 50 tys. osób, bo nie przyjęli sz-pionki na C-19.",,78,1.0,3.0,2.4,2.0,2.8,1.0,2.0,3.6,2.0,0.0,0.5,0.35,0.25,0.4499999999999999,0.0,0.25,0.65,True
"Kierwiński, Iwinski, Gowin, Holownia, no tak, nie mamy żadnych szans przed tymi ""obrońcami"" konstytucji i Grodzkiego. odnośnik ",twitter,79,1.2,1.6,1.8,2.0,2.2,1.0,2.0,2.4,2.0,0.0499999999999999,0.15,0.2,0.25,0.3,0.0,0.25,0.35,True
"<3 Sklep w październiku i listopadzie będzie otwarty od poniedziałku do piątku od 8:00 do 16:00, a w grudniu od 10:00 do 18:00, więc będzie można do nas wpaść po pracy.",,79,2.4,1.0,1.0,1.0,1.0,1.8,4.0,1.6,0.0,0.35,0.0,0.0,0.0,0.0,0.2,0.75,0.15,True
"Proponowane przeze mnie przepisy miały umożliwić przewoźnikom usunięcie z pojazdu pasażerów, którzy nie przestrzegają obowiązku zakrywania ust i nosa.",,79,1.6,1.6,1.2,1.4,1.4,1.8,3.2,1.6,0.0,0.15,0.15,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.2,0.55,0.15,True
"Pamiętasz, kiedy uczyłeś mnie jeździć na małym rowerku.",,79,2.4,1.0,1.0,1.0,1.0,2.2,4.2,2.6,0.0,0.35,0.0,0.0,0.0,0.0,0.3,0.8,0.4,True
chcieliscie pis to macie rozdawnictwo pieniedzy kosciolowi dostaniesz kopa do ryja a nie zupe pajacu,youtube,79,1.0,1.8,4.8,3.4,1.4,1.0,1.0,4.4,1.0,0.0,0.2,0.95,0.6,0.0999999999999999,0.0,0.0,0.8500000000000001,True
Nie wierzyć NIKOMU ani jednym ani drugim !!!!!,youtube,79,1.0,1.4,3.6,2.2,3.4,1.0,1.6,3.8,0.0,0.0,0.0999999999999999,0.65,0.3,0.6,0.0,0.15,0.7,True
Najmniejsze od dwóch lat zapotrzebowanie na nowych pracowników,twitter,79,1.0,1.6,1.0,1.0,1.6,1.0,2.6,1.4,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.4,0.0999999999999999,True
"My uważamy, że Polskę budują i rozwijają ludzie przedsiębiorczy, energiczni, ambitni i pomysłowi.",,79,3.0,1.0,1.0,1.0,1.0,3.2,4.4,2.6,0.0,0.5,0.0,0.0,0.0,0.0,0.55,0.8500000000000001,0.4,True
W czwartkowy wieczór zapraszam do oglądania debaty kandydatów na kandydata w #prawyborykonfederacji odnośnik ,twitter,79,2.2,1.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,0.3,0.0,0.0,0.0,0.0,0.25,0.75,0.25,True
"Zarówno w powiecie żagańskim, jak i działdowskim w zeszłym roku potwierdzono po jednym ognisku ASF, jednak w województwie lubuskim i warmińsko-mazurskim w minionym sezonie mieliśmy odpowiednio 5 i 19 ognisk ASF.",twitter,79,1.0,1.4,1.0,1.0,1.6,1.0,2.6,1.8,0.0,0.0,0.0999999999999999,0.0,0.0,0.15,0.0,0.4,0.2,True
Niemiecka polityk: polski rząd postępuje jak komuniści odnośnik via użytkownicy ,twitter,79,1.0,1.6,2.0,2.0,1.2,1.0,1.6,2.8,0.0,0.0,0.15,0.25,0.25,0.0499999999999999,0.0,0.15,0.4499999999999999,True
To jego drugie zwycięstwo w PŚ,,79,2.8,1.0,1.0,1.0,1.0,2.2,4.4,2.4,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.3,0.8500000000000001,0.35,True
Dwaj ostatni fani wspólnej listy Donald Tusk i Włodzimierz Czarzasty,twitter,79,1.6,1.0,1.0,1.2,1.0,1.6,3.2,1.6,1.0,0.15,0.0,0.0,0.0499999999999999,0.0,0.15,0.55,0.15,True
piepszyć tą hipokryzję,youtube,79,1.0,1.2,4.6,3.4,1.0,1.0,1.0,3.6,0.0,0.0,0.0499999999999999,0.8999999999999999,0.6,0.0,0.0,0.0,0.65,True
Credit Agricole: Epidemia COVID-19 nie wpłynie na światową produkcję mleka,twitter,79,1.2,1.0,1.0,1.0,1.0,1.4,3.4,1.2,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0999999999999999,0.6,0.0499999999999999,True
"Nie no kurła, może jeszcze piwko i popcorn?",youtube,79,1.2,1.0,3.4,2.2,1.0,1.0,1.8,3.0,4.0,0.0499999999999999,0.0,0.6,0.3,0.0,0.0,0.2,0.5,True
"Zwykły głupiec opowiada głupoty, nie wiedząc, co mówi.",,79,1.0,1.2,3.6,3.0,1.2,1.0,1.8,2.8,0.0,0.0,0.0499999999999999,0.65,0.5,0.0499999999999999,0.0,0.2,0.4499999999999999,True
"Robert przyznał się do zabójstwa, ale składając wyjaśnienia zasłaniał się niepamięcią.",,79,1.0,1.4,1.8,1.0,1.2,1.0,1.8,2.6,0.0,0.0,0.0999999999999999,0.2,0.0,0.0499999999999999,0.0,0.2,0.4,True
Do wygrania są 3 zestawy zawierające: eko torby i parasolki (idealne na dziejszą pogodę :P )!,,79,3.6,1.0,1.0,1.0,1.0,2.2,4.4,2.2,0.0,0.65,0.0,0.0,0.0,0.0,0.3,0.8500000000000001,0.3,True
 Ustanówmy 3 października Europejskim Dniem ponad Granicami!,,79,3.0,1.0,1.0,1.0,1.0,2.8,4.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4499999999999999,0.75,0.5,True
"Rozmowy z naszymi ekspertami prowadzi rzeczniczka WWF, Katarzyna Karpa-Świderek.",,79,2.0,1.0,1.0,1.0,1.0,2.0,3.6,1.6,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.65,0.15,True
Wizy mogą odebrać w polskiej ambasadzie... w Delhi.,,79,1.2,1.4,1.8,1.2,1.2,1.4,2.4,2.8,2.0,0.0499999999999999,0.0999999999999999,0.2,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.35,0.4499999999999999,True
"‼ Premiera dokumentu ""7-My Sierpnia"" 5 grudnia na WATCH DOCS  Obserwujcie fanpage 7-My Sierpnia - bądźcie na bieżąco!",,79,3.2,1.0,1.0,1.0,1.0,2.6,4.2,3.0,0.0,0.55,0.0,0.0,0.0,0.0,0.4,0.8,0.5,True
"Głód był za rządów PO, PSL.‼ Raz w roku podwyżka 3,50",youtube,79,1.0,2.4,3.4,2.0,1.6,1.0,1.6,3.2,1.0,0.0,0.35,0.6,0.25,0.15,0.0,0.15,0.55,True
użytkownicy *nie znoszą,twitter,79,1.2,1.4,1.4,1.6,1.2,1.6,2.6,1.4,0.0,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.15,0.0499999999999999,0.15,0.4,0.0999999999999999,True
użytkownicy To nie można meczyków już obstawiać?,twitter,79,1.0,1.2,1.8,1.6,1.6,1.0,2.0,2.2,0.0,0.0,0.0499999999999999,0.2,0.15,0.15,0.0,0.25,0.3,True
POLSKIERADIO24.PL Świąteczny konsumpcjonizm.,,79,1.4,1.8,1.0,1.6,1.0,1.0,2.2,1.8,0.0,0.0999999999999999,0.2,0.0,0.15,0.0,0.0,0.3,0.2,True
Postrzelił napastnika w nogę broniąc żony.,,79,1.2,1.4,1.4,1.4,1.4,2.0,2.8,2.6,0.0,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.25,0.4499999999999999,0.4,True
"- Zostały mi trzy odcinki i nie mogę się doczekać, aż obejrzę ten sezon do końca i z pewnością skuszę się na sezon trzeci.",,79,3.8,1.0,1.0,1.0,1.0,1.6,4.4,3.0,0.0,0.7,0.0,0.0,0.0,0.0,0.15,0.8500000000000001,0.5,True
"Mamy przed sobą pięć lat, które zdecydują o przyszłości Polski.",,79,1.8,1.2,1.0,1.0,2.0,1.2,3.2,2.8,0.0,0.2,0.0499999999999999,0.0,0.0,0.25,0.0499999999999999,0.55,0.4499999999999999,True
"Putin ogłosił właśnie, że od 1 do 10 maja w Rosji będą dniami wolnymi od pracy  odnośnik ",twitter,79,1.8,1.0,1.0,1.0,1.0,1.6,3.4,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.15,0.6,0.0999999999999999,True
"Senior Marshal Antoni Maciereiewicz, Red. Tomasz Sakiewicz and Prof. Peter Grochmalski.",,79,1.6,1.0,1.0,1.0,1.0,1.8,3.4,1.2,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.6,0.0499999999999999,True
"My nie podnosimy wynagrodzeń związkom, tylko nauczycielom - powiedział minister edukacji i nauki Przemysław Czarnek pytany wspólne stanowisko ZNP, FZZ i Oświatowej ""S"", które odrzucają propozycje MEiN.",twitter,79,1.0,1.0,1.4,1.2,1.0,1.4,2.8,1.6,0.0,0.0,0.0,0.0999999999999999,0.0499999999999999,0.0,0.0999999999999999,0.4499999999999999,0.15,True
"Serce Polski bije w takich miastach jak Gniezno - jego mieszkańcy i włodarze najlepiej wiedzą, co jest im potrzebne.",,79,2.8,1.0,1.0,1.0,1.0,3.4,4.2,2.4,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.6,0.8,0.35,True
"Wystarczy wypełnić formularz, do którego link znajdziecie w komentarzu!",,79,2.2,1.0,1.0,1.0,1.0,1.8,3.8,2.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.7,0.25,True
"‼Dobra wiadomość na koniec dnia, ziściło się życzenie „Русский военный корабль, иди нахуй” Moskwa zatonęła‼",,79,4.0,1.0,1.0,1.0,1.0,1.8,4.4,3.6,1.0,0.75,0.0,0.0,0.0,0.0,0.2,0.8500000000000001,0.65,True
użytkownicy a jabłka zaczynają się od 5 złotych ?,twitter,79,1.0,1.2,1.0,1.0,1.6,1.0,2.6,1.6,1.0,0.0,0.0499999999999999,0.0,0.0,0.15,0.0,0.4,0.15,True
"użytkownicy Półinformacja, to nie informacja.",twitter,79,1.0,1.6,1.4,1.8,1.2,1.0,2.0,2.6,0.0,0.0,0.15,0.0999999999999999,0.2,0.0499999999999999,0.0,0.25,0.4,True
użytkownicy Przygotowaliśmy cały dokument w sierpniu i przekazaliśmy użytkownicy .,twitter,79,1.4,1.0,1.0,1.0,1.0,2.0,3.2,1.6,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.25,0.55,0.15,True
 Jak zwykle zachęcam do zadawania pytań pod postami o Q&A  Postaram się odpowiedzieć na jak najwięcej z nich.,,79,2.6,1.0,1.0,1.0,1.0,2.0,4.0,2.4,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.75,0.35,True
"Skoro Kaczyńskiego muszą, co tydzień, pilnować setki policjantów, to wydaje się, że ""wstawanie z kolan"" coś kiepsko mu wyszło...",twitter,79,1.0,1.4,1.6,2.6,1.4,1.0,2.0,3.0,4.0,0.0,0.0999999999999999,0.15,0.4,0.0999999999999999,0.0,0.25,0.5,True
W Sejmie dzisiaj gorąco.,,79,1.8,1.2,1.2,1.2,1.2,1.2,3.0,2.4,0.0,0.2,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.5,0.35,True
"Partia, która pokaże projekt ustawy kompleksowo reorganizującej i finansującej służbę zdrowia, wygra wybory.",,79,1.8,1.2,1.0,1.0,1.0,1.8,3.8,2.4,0.0,0.2,0.0499999999999999,0.0,0.0,0.0,0.2,0.7,0.35,True
"Ale naprawdę, kochani moi, robienie rozmów o tym, że partia rządząca wygrywa głosowania nie sprawia wrażenia pełnego spokoju oraz pewności, że wszystko jest ok odnośnik ",twitter,79,1.0,1.2,1.6,1.8,1.4,1.0,2.4,2.4,2.0,0.0,0.0499999999999999,0.15,0.2,0.0999999999999999,0.0,0.35,0.35,True
"użytkownicy Zaczęło się mniej więcej na poziomie akcji ""Aborcja jest ok"", kiedy postanowiono całkowicie pozamieniać pojęcia w tej sprawie.",twitter,79,1.2,1.8,1.4,1.6,1.4,1.0,2.4,2.4,0.0,0.0499999999999999,0.2,0.0999999999999999,0.15,0.0999999999999999,0.0,0.35,0.35,True
"Czyli wymagające dotowania z kieszeni podatników, tzn.",,79,1.0,1.6,1.4,1.2,1.2,1.0,2.2,1.8,1.0,0.0,0.15,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.0,0.3,0.2,True
Dlaczego uważność jest tak ważna?,,79,2.6,1.0,1.0,1.0,1.2,1.8,3.8,2.0,0.0,0.4,0.0,0.0,0.0,0.0499999999999999,0.2,0.7,0.25,True
Panie Kowalski kto wywołuje lll wojnę światową TUSK !!!!!?,youtube,79,1.0,1.2,3.4,2.8,1.6,1.0,1.2,4.0,0.0,0.0,0.0499999999999999,0.6,0.4499999999999999,0.15,0.0,0.0499999999999999,0.75,True
Ta prosta kobieta do dziś częstuje swoich gości wodą z musztardówki .,,79,2.0,1.0,1.0,1.0,1.0,1.6,3.2,1.6,0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.55,0.15,True
"Mimo upływu lat, wciąż musimy walczyć z władzą, która odmawia nam podstawowych praw.",,79,1.0,2.8,2.8,1.6,1.6,1.0,1.2,2.8,0.0,0.0,0.4499999999999999,0.4499999999999999,0.15,0.15,0.0,0.0499999999999999,0.4499999999999999,True
"Mimo jej kompetencji, przygotowania i dobrej wizji urzędu.",,79,1.4,1.4,1.0,1.2,1.2,1.6,3.0,1.2,0.0,0.0999999999999999,0.0999999999999999,0.0,0.0499999999999999,0.0499999999999999,0.15,0.5,0.0499999999999999,True
Kierunki Brygada Górnośląska W trakcie koncertu rozdawaliśmy ulotki z deklaracją ideową z numerem telefonu oddziału.,,79,1.8,1.0,1.0,1.0,1.0,2.2,3.4,1.8,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.6,0.2,True
"Mogło robić wrażenie, ale ostatecznie poległo na ortografii odnośnik ",twitter,79,1.0,2.2,1.6,1.6,1.0,1.0,1.8,2.4,2.0,0.0,0.3,0.15,0.15,0.0,0.0,0.2,0.35,True
Protest w centrum okupowanego przez Rosjan Chersonia odnośnik ,twitter,79,1.2,1.2,1.2,1.2,1.2,1.2,2.8,1.4,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.4499999999999999,0.0999999999999999,True
Międzynarodowy Dzień Kota Pozdrowienia od Miauczura odnośnik ,twitter,79,3.4,1.0,1.0,1.0,1.0,2.0,4.4,2.0,0.0,0.6,0.0,0.0,0.0,0.0,0.25,0.8500000000000001,0.25,True
Prokuratura Krajowa podległa Bogdanowi Święczkowskiemu (wcześniej politykowi PIS) i jej wydział specjalny ściga niezależnych prokuratorów przenosząc ich i degradując oraz karze za krytykę władzy.,,79,1.0,1.6,2.8,2.0,2.0,1.0,1.4,3.2,0.0,0.0,0.15,0.4499999999999999,0.25,0.25,0.0,0.0999999999999999,0.55,True
 Na Ukrainie zapewniamy wsparcie seniorom mieszkającym w pobliżu linii frontu.,,79,2.4,1.2,1.0,1.0,1.0,2.0,3.8,2.6,0.0,0.35,0.0499999999999999,0.0,0.0,0.0,0.25,0.7,0.4,True
" Będziecie mieć krew na rękach - komentuje poczynania obecnego prezydenta i jego ludzi dyrektor KPH, Slava Melnyk „Przez najbliższe dwa tygodnie tematem numer jeden będzie homofobia.",,80,1.0,2.6,3.0,2.4,1.6,1.0,1.6,2.2,0.0,0.0,0.4,0.5,0.35,0.15,0.0,0.15,0.3,True
Nie negując konieczności działań dyplomatycznych i wojskowych nie sposób nie zadać pytania także o to.,,80,1.0,1.6,1.4,1.2,1.4,1.0,2.6,2.0,0.0,0.0,0.15,0.0999999999999999,0.0499999999999999,0.0999999999999999,0.0,0.4,0.25,True
użytkownicy Współczuję towarzystwa Panie Marszałku.,twitter,80,1.0,3.0,2.0,2.0,1.0,1.2,1.6,3.2,1.0,0.0,0.5,0.25,0.25,0.0,0.0499999999999999,0.15,0.55,True
"Widzę, że pan prof. Sasin zaczął czytać ustawę, którą ma realizować odnośnik ",twitter,80,1.0,1.0,1.8,2.4,1.0,1.4,2.0,2.8,4.0,0.0,0.0,0.2,0.35,0.0,0.0999999999999999,0.25,0.4499999999999999,True
użytkownicy ale od rana obserwując słupek termometru rodzi się w e mnie nadzieja ze za tydzień 10 dni będzie wysyp,twitter,80,2.2,1.4,1.0,1.0,1.6,1.2,3.6,2.0,0.0,0.3,0.0999999999999999,0.0,0.0,0.15,0.0499999999999999,0.65,0.25,True
Sklepy tracą 4 proc. wartości sprzedaży przez kradzieże w samoobsługowych kasach,twitter,80,1.0,1.6,1.4,1.2,1.4,1.4,2.8,1.4,0.0,0.0,0.15,0.0999999999999999,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.4499999999999999,0.0999999999999999,True
"Nasi poprzednicy uważali, że realizacja tego programu musi odbywać się czyimś kosztem.",,80,1.2,2.4,2.2,2.2,1.4,1.2,1.6,2.4,0.0,0.0499999999999999,0.35,0.3,0.3,0.0999999999999999,0.0499999999999999,0.15,0.35,True
"O Polsce, która jest tolerancyjna, otwarta, różnorodna, piękna, gdzie każdy czuje się dobrze, jak we własnym domu.",,80,3.6,1.8,1.0,1.6,1.0,3.2,4.0,3.2,1.0,0.65,0.2,0.0,0.15,0.0,0.55,0.75,0.55,True
W 2020 roku InPost będzie dysponować 11 centrami logistycznymi,twitter,80,1.0,1.2,1.2,1.0,1.0,1.2,2.8,1.4,0.0,0.0,0.0499999999999999,0.0499999999999999,0.0,0.0,0.0499999999999999,0.4499999999999999,0.0999999999999999,True
Czego nie używają naszych piorunów.,youtube,80,1.0,1.4,1.8,1.0,1.4,1.8,2.2,2.4,0.0,0.0,0.0999999999999999,0.2,0.0,0.0999999999999999,0.2,0.3,0.35,True
"Okazuje się jednak,że kontrola dopiero ma być przeprowadzona... odnośnik ",twitter,80,1.6,1.6,2.0,1.2,2.0,1.0,2.0,2.4,1.0,0.15,0.15,0.25,0.0499999999999999,0.25,0.0,0.25,0.35,True
użytkownicy W prezencie dostałem ,twitter,80,3.4,1.0,1.0,1.0,1.0,2.2,4.6,2.4,0.0,0.6,0.0,0.0,0.0,0.0,0.3,0.8999999999999999,0.35,True
W dniu 25 maja 2022 roku decyzją Fundacji WOŚP Zespoły Ratownictwa Medycznego typy Specjalistycznego WSPR w Bydgoszczy otrzymały trzy nowoczesne głowice USG z tabletemi oraz torbami transportowymi.,,80,1.8,1.2,1.2,1.0,1.0,1.8,3.4,1.6,0.0,0.2,0.0499999999999999,0.0499999999999999,0.0,0.0,0.2,0.6,0.15,True
Chcemy równości małżeńskiej!,,80,2.0,2.0,3.4,1.0,1.2,2.4,2.2,3.4,0.0,0.25,0.25,0.6,0.0,0.0499999999999999,0.35,0.3,0.6,True
 Czego naprawdę potrzebujemy?,,80,1.0,2.0,1.0,1.0,1.2,1.2,2.6,3.0,0.0,0.0,0.25,0.0,0.0,0.0499999999999999,0.0499999999999999,0.4,0.5,True
"Branża spirytusowa ocenia, że w sytuacji pandemii koronawirusa, zachwiania gospodarki i kłopotów dla wielu jej sektorów, podatek od alkoholi w małych formatach opakowań, czyli od tzw. „małpek” to totalny absurd i gwóźdź do trumny dla branży alkoholi mocnych.",twitter,80,1.2,2.2,2.4,1.4,2.2,1.0,2.2,2.2,0.0,0.0499999999999999,0.3,0.35,0.0999999999999999,0.3,0.0,0.3,0.3,True
